,total_rev,total_profit,count,title_names,total_budget,name,return
Wayne Brady,7083374.0,-47258313.0,2,Crossover**Foodfight!**,50800000.0,Wayne Brady,-0.930281751969
Emma Fuhrmann,102388.0,-4948806.0,1,The Magic of Belle Isle**,5000000.0,Emma Fuhrmann,-0.9897612
Charlie Sheen,349773706.0,-3113147.0,5,Scary Movie 3**The Big Bounce**Wall Street**Foodfight!**Scary Movie 5**,178000000.0,Charlie Sheen,-0.0174895898876
John Robinson,23400000.0,-16300000.0,2,Elephant**Lords of Dogtown**,28000000.0,John Robinson,-0.582142857143
M Emmet Walsh,187400000.0,3700000.0,2,Christmas with the Kranks**Racing Stripes**,90000000.0,M Emmet Walsh,0.0411111111111
Robert Redford,1285077632.0,60038816.0,9,The Last Castle**Spy Game**An Unfinished Life**Charlotte's Web**Lions for Lambs**All Is Lost**The Company You Keep**Captain America: The Winter Soldier**Pete's Dragon**,582500000.0,Robert Redford,0.103070928755
Jay Chou,562700000.0,71350000.0,2,The Green Hornet**Now You See Me 2**,210000000.0,Jay Chou,0.339761904762
Justin Long,2571361275.0,546880637.5,22,"Jeepers Creepers**Herbie: Fully Loaded**Waiting...**Accepted**The Break-Up**Alvin and the Chipmunks**Live Free or Die Hard**Strange Wilderness**Alvin and the Chipmunks: The Squeakquel**Battle for Terra**Drag Me to Hell**He's Just Not That Into You**Alpha and Omega**Going the Distance**Youth in Revolt**Alvin and the Chipmunks: Chipwrecked**The Conspirator**Best Man Down**For a Good Time, Call...**Movie 43**Walking with Dinosaurs**Tusk**",738800000.0,Justin Long,0.740228258663
Sami Gayle,17967746.0,-26016127.0,1,Stolen**,35000000.0,Sami Gayle,-0.743317914286
Vijay Raaz,30800000.0,14200000.0,1,Monsoon Wedding**,1200000.0,Vijay Raaz,11.8333333333
Gregg Henry,33122618.0,-70938691.0,3,Ballistic: Ecks vs. Sever**Slither**Super**,87500000.0,Gregg Henry,-0.810727897143
Allison Janney,3010670412.0,826535206.0,18,"How to Deal**Hairspray**Juno**Away We Go**Life During Wartime**The Help**Margaret**The Oranges**A Thousand Words**Struck by Lightning**The Way, Way Back**Mr. Peabody & Sherman**Tammy**The Duff**Spy**Minions**Miss Peregrine's Home for Peculiar Children**The Girl on the Train**",678800000.0,Allison Janney,1.21764172952
Blake Jenner,4600000.0,-7700000.0,1,Everybody Wants Some!!**,10000000.0,Blake Jenner,-0.77
Penelope Wilton,354600000.0,12300000.0,3,Match Point**The Second Best Exotic Marigold Hotel**The BFG**,165000000.0,Penelope Wilton,0.0745454545455
Dolph Lundgren,794500000.0,125250000.0,3,The Expendables**The Expendables 2**The Expendables 3**,272000000.0,Dolph Lundgren,0.460477941176
Bobbe J Thompson,335400000.0,39700000.0,2,Role Models**Cloudy with a Chance of Meatballs**,128000000.0,Bobbe J Thompson,0.31015625
Crispin Glover,1749700000.0,318850000.0,8,Like Mike**Charlie's Angels: Full Throttle**Willard 2.0**Beowulf**Epic Movie**9**Alice in Wonderland**Hot Tub Time Machine**,556000000.0,Crispin Glover,0.573471223022
Shirley Knight,188039240.0,22019620.0,3,Divine Secrets of the Ya-Ya Sisterhood**Grandma's Boy**Paul Blart: Mall Cop 2**,72000000.0,Shirley Knight,0.305828055556
Eli Roth,321558510.0,88779255.0,2,Inglourious Basterds**Aftershock**,72000000.0,Eli Roth,1.23304520833
Alice Krige,340865865.0,-64567067.5,3,The Little Vampire**Silent Hill**The Sorcerer's Apprentice**,235000000.0,Alice Krige,-0.274753478723
Liev Schrieber,10000000.0,-25000000.0,1,Taking Woodstock**,30000000.0,Liev Schrieber,-0.833333333333
Tom Lister Jr,10229331.0,-1885334.5,1,The Wash**,7000000.0,Tom Lister Jr,-0.2693335
Robert Baker,41299492.0,-37350254.0,1,Leatherheads**,58000000.0,Robert Baker,-0.643969896552
Sophie Turner,543900000.0,93950000.0,1,X-Men: Apocalypse**,178000000.0,Sophie Turner,0.527808988764
Angela Kinsey,36265088.0,-18167456.0,2,Furry Vengeance**Struck by Lightning**,36300000.0,Angela Kinsey,-0.500480881543
Rory Cochrane,151700000.0,9150000.0,3,A Scanner Darkly**Oculus**Black Mass**,66700000.0,Rory Cochrane,0.137181409295
Nikolaj CosterWaldau,633600000.0,16800000.0,3,Oblivion**The Other Woman**Gods of Egypt**,300000000.0,Nikolaj CosterWaldau,0.056
Nicollette Sheridan,10337477.0,-14831261.5,1,Code Name: The Cleaner**,20000000.0,Nicollette Sheridan,-0.741563075
Christina Ricci,660105697.0,-79947151.5,10,Bless the Child**Anything Else**Monster**Cursed**Home of the Brave**Penelope**Speed Racer**Alpha and Omega**Bucky Larson: Born to Be a Star**The Smurfs 2**,410000000.0,Christina Ricci,-0.194993052439
Jimmy Kimmel,700000.0,-1150000.0,1,POM Wonderful Presents: The Greatest Movie Ever Sold**,1500000.0,Jimmy Kimmel,-0.766666666667
Dwight Henry,21900000.0,9150000.0,1,Beasts of the Southern Wild**,1800000.0,Dwight Henry,5.08333333333
Big Boi,39556452.0,-17221774.0,3,ATL**Idlewild**Who's Your Caddy?**,37000000.0,Big Boi,-0.465453351351
AJ Cook,14800000.0,-16600000.0,1,Out Cold**,24000000.0,AJ Cook,-0.691666666667
Rupert Friend,157629164.0,-4435418.0,4,Mrs. Palfrey at the Claremont**The Boy in the Striped Pyjamas**The Young Victoria**Hitman: Agent 47**,83250000.0,Rupert Friend,-0.0532782942943
Paul Benedict,3003296.0,-42498352.0,1,Isn't She Great**,44000000.0,Paul Benedict,-0.965871636364
Michael Pitt,99589738.0,-38705131.0,4,Hedwig and the Angry Inch**Murder by Numbers**I Origins**Criminal**,88500000.0,Michael Pitt,-0.437346112994
and Columbus Short,22942221.0,-8528889.5,1,Armored**,20000000.0,and Columbus Short,-0.426444475
David Sullivan,424760.0,205380.0,1,Primer**,7000.0,David Sullivan,29.34
Aja Naomi King,16800000.0,-100000.0,1,The Birth of a Nation**,8500000.0,Aja Naomi King,-0.0117647058824
Walter Matthau,126404414.0,6202207.0,4,Hanging Up**Charade**The Bad News Bears**The Taking of Pelham One Two Three**,57000000.0,Walter Matthau,0.108810649123
Tom Hanks,5930400000.0,1354700000.0,20,Cast Away**Catch Me If You Can**Road to Perdition**The Ladykillers**The Polar Express**The Terminal**The Da Vinci Code**Charlie Wilson's War**Angels & Demons**Toy Story 3**Toy Story**Toy Story 2**Extremely Loud & Incredibly Close**Larry Crowne**Cloud Atlas**Captain Phillips**Saving Mr. Banks**A Hologram for the King**Sully**Inferno**,1610500000.0,Tom Hanks,0.841167339336
George MacKay,51200000.0,-6400000.0,1,Defiance**,32000000.0,George MacKay,-0.2
Frank Langella,901044535.0,-22977732.5,10,"Good Night, and Good Luck.**Superman Returns**Frost/Nixon**The Tale of Despereaux**The Box**All Good Things**Wall Street: Money Never Sleeps**Unknown**Robot & Frank**Draft Day**",473500000.0,Frank Langella,-0.0485274181626
Elizabeth McGovern,61600000.0,19800000.0,1,Woman in Gold**,11000000.0,Elizabeth McGovern,1.8
Gabe Liedman,3300000.0,650000.0,1,Obvious Child**,1000000.0,Gabe Liedman,0.65
Diamond White,74800000.0,17400000.0,1,Boo! A Madea Halloween**,20000000.0,Diamond White,0.87
Hugh Jackman,4868965928.0,527482964.0,21,X-Men**Kate & Leopold**Someone like You**Swordfish**X2**Van Helsing**Flushed Away**The Fountain**Happy Feet**The Prestige**Scoop**X-Men: The Last Stand**Deception**X-Men Origins: Wolverine**Real Steel**Rise of the Guardians**Movie 43**Prisoners**The Wolverine**X-Men: Days of Future Past**Chappie**,1907000000.0,Hugh Jackman,0.276603546932
Gerald McRaney,5700000.0,-12150000.0,1,The Disappointments Room**,15000000.0,Gerald McRaney,-0.81
Lauren Tom,76500000.0,15250000.0,1,Bad Santa**,23000000.0,Lauren Tom,0.663043478261
Rami Malek,577800000.0,173900000.0,3,Night at the Museum**Ain't Them Bodies Saints**Short Term 12**,115000000.0,Rami Malek,1.51217391304
Eduardo Yez,4705631.0,-5647184.5,1,Held Up**,8000000.0,Eduardo Yez,-0.7058980625
Jesse Williams,66500000.0,3250000.0,1,The Cabin in the Woods**,30000000.0,Jesse Williams,0.108333333333
Edmund Gwenn,4517000.0,1592500.0,1,Lassie Come Home**,666000.0,Edmund Gwenn,2.39114114114
Laura Regan,38982075.0,-22508962.5,3,They**Dead Silence**Atlas Shrugged Part III: Who Is John Galt?**,42000000.0,Laura Regan,-0.535927678571
Danger Ehren,171700000.0,65850000.0,1,Jackass 3D**,20000000.0,Danger Ehren,3.2925
Jason Yachanin,22623.0,-488688.5,1,Poultrygeist: Night of the Chicken Dead**,500000.0,Jason Yachanin,-0.977377
James Wolk,1251749.0,-674125.5,1,"For a Good Time, Call...**",1300000.0,James Wolk,-0.518558076923
Ali Suliman,115100000.0,-12450000.0,1,Body of Lies**,70000000.0,Ali Suliman,-0.177857142857
Barry Pepper,1031644070.0,-136677965.0,12,Battlefield Earth**Knockaround Guys**25th Hour**We Were Soldiers**The Three Burials of Melquiades Estrada**Flags of Our Fathers**Seven Pounds**Casino Jack**True Grit**Broken City**The Lone Ranger**Snitch**,652500000.0,Barry Pepper,-0.209468145594
Keisha CastleHughes,46400000.0,-11800000.0,1,The Nativity Story**,35000000.0,Keisha CastleHughes,-0.337142857143
James Franco,4400349628.0,753974814.0,24,Whatever It Takes**City by the Sea**Spider-Man**The Company**Spider-Man 2**The Great Raid**Annapolis**Flyboys**In the Valley of Elah**Spider-Man 3**Milk**Pineapple Express**127 Hours**Eat Pray Love**Rise of the Planet of the Apes**Your Highness**Homefront**The Iceman**Lovelace**Oz the Great and Powerful**Spring Breakers**This Is the End**The Interview**Sausage Party**,1446200000.0,James Franco,0.521348924077
Randall Archer,8900000.0,-5550000.0,1,The Collection**,10000000.0,Randall Archer,-0.555
Mako Iwamatsu,95600000.0,13800000.0,1,TMNT**,34000000.0,Mako Iwamatsu,0.405882352941
Don Cheadle,6243388754.0,1432794377.0,19,The Family Man**Mission to Mars**Traffic**Swordfish**After the Sunset**Crash**Hotel Rwanda**Ocean's Twelve**Ocean's Thirteen**Reign Over Me**Traitor**Hotel for Dogs**Brooklyn's Finest**Iron Man 2**Flight**Iron Man 3**Avengers: Age of Ultron**Captain America: Civil War**Kevin Hart: What Now?**,1688900000.0,Don Cheadle,0.848359510332
Erica Ash,78400000.0,19200000.0,1,Scary Movie 5**,20000000.0,Erica Ash,0.96
Billy Connolly,1905705699.0,92852849.5,11,An Everlasting Piece**The Last Samurai**Timeline**Lemony Snicket's A Series of Unfortunate Events**Garfield: A Tail of Two Kitties**Open Season**The X-Files: I Want to Believe**The Boondock Saints II: All Saints Day**The Boondock Saints**Gulliver's Travels**Brave**,860000000.0,Billy Connolly,0.107968429651
Emilia Clarke,648500000.0,149250000.0,2,Terminator Genisys**Me Before You**,175000000.0,Emilia Clarke,0.852857142857
Camille Sullivan,5000000.0,1000000.0,1,The Marine 3: Homefront**,1500000.0,Camille Sullivan,0.666666666667
John D LeMay,15900000.0,4950000.0,1,Jason Goes to Hell: The Final Friday**,3000000.0,John D LeMay,1.65
Eion Bailey,21100000.0,-16450000.0,1,Mind Hunters**,27000000.0,Eion Bailey,-0.609259259259
Shareeka Epps,26400000.0,-12500000.0,2,Half Nelson**My Soul to Take**,25700000.0,Shareeka Epps,-0.486381322957
Lucy Grantham,3100000.0,1463000.0,1,The Last House on the Left**,87000.0,Lucy Grantham,16.816091954
Cloris Leachman,1214016777.0,152508388.5,10,Hanging Up**The Amati Girls**Spanglish**The Longest Yard**Beerfest**Scary Movie 4**The Women**The Oogieloves in the Big Balloon Adventure**The Croods**The Wedding Ringer**,454500000.0,Cloris Leachman,0.335552009901
Miles Teller,1001243154.0,125821577.0,9,Rabbit Hole**21 & Over**The Spectacular Now**That Awkward Moment**Divergent**Whiplash**The Divergent Series: Insurgent**The Divergent Series: Allegiant**War Dogs**,374800000.0,Miles Teller,0.335703247065
Samantha Mathis,37636053.0,1818026.5,2,American Psycho**Atlas Shrugged: Part II**,17000000.0,Samantha Mathis,0.106942735294
Tracey Ullman,341410972.0,-3294514.0,5,Small Time Crooks**A Dirty Shame**I Could Never Be Your Woman**The Tale of Despereaux**Into the Woods**,174000000.0,Tracey Ullman,-0.0189339885057
Richard Durden,52826594.0,-25586703.0,1,From Paris with Love**,52000000.0,Richard Durden,-0.492051980769
Frank Grillo,2298900000.0,631450000.0,8,Warrior**End of Watch**The Grey**Homefront**Captain America: The Winter Soldier**The Purge: Anarchy**Captain America: Civil War**The Purge: Election Year**,518000000.0,Frank Grillo,1.21901544402
Nelly,276100000.0,21050000.0,2,The Longest Yard**Max Payne**,117000000.0,Nelly,0.179914529915
Mark Wahlberg,5014110619.0,789055309.5,27,The Perfect Storm**The Yards**Planet of the Apes**Rock Star**The Truth About Charlie**The Italian Job**Four Brothers**The Departed**Invincible**Shooter**We Own the Night**The Happening**Max Payne**The Lovely Bones**Date Night**The Fighter**The Other Guys**Contraband**Ted**2 Guns**Broken City**Lone Survivor**Pain & Gain**Transformers: Age of Extinction**Ted 2**Daddy's Home**Deepwater Horizon**,1718000000.0,Mark Wahlberg,0.459287141735
Taylor Kitsch,862500000.0,-132750000.0,5,The Covenant**Battleship**John Carter**Savages**Lone Survivor**,564000000.0,Taylor Kitsch,-0.235372340426
Lauren Bowles,3800000.0,-2730000.0,1,The Starving Games**,4630000.0,Lauren Bowles,-0.589632829374
Selma Blair,560130365.0,-19934817.5,8,Down to You**Legally Blonde**The Sweetest Thing**A Guy Thing**A Dirty Shame**Hellboy**The Fog**Hellboy II: The Golden Army**,300000000.0,Selma Blair,-0.0664493916667
Michael York,302747691.0,68373845.5,2,Megiddo: The Omega Code 2**Austin Powers in Goldmember**,83000000.0,Michael York,0.823781271084
Peter Coyote,47494916.0,11947458.0,1,A Walk to Remember**,11800000.0,Peter Coyote,1.01249644068
Diane Keaton,1677803673.0,244901836.5,11,Hanging Up**Town & Country**Something's Gotta Give**The Family Stone**Because I Said So**Mad Money**Morning Glory**Darling Companion**The Big Wedding**And So It Goes**Finding Dory**,594000000.0,Diane Keaton,0.41229265404
Susan Kellerman,48896267.0,-28051866.5,2,"Elvira, Mistress of the Dark**Last Holiday**",52500000.0,Susan Kellerman,-0.534321266667
William Shatner,918793569.0,-603215.5,7,Miss Congeniality**Osmosis Jones**Showtime**Miss Congeniality 2: Armed and Fabulous**Over the Hedge**The Wild**Escape from Planet Earth**,460000000.0,William Shatner,-0.00131133804348
Shea Whigham,5602727.0,-12948636.5,3,Tigerland**Wristcutters: A Love Story**Take Shelter**,15750000.0,Shea Whigham,-0.822135650794
Byunghun Lee,686100000.0,57450000.0,3,G.I. Joe: Retaliation**Red 65**The Magnificent Seven**,285600000.0,Byunghun Lee,0.201155462185
Sinad Cusack,769272.0,-11615364.0,1,Passion of Mind**,12000000.0,Sinad Cusack,-0.967947
Caterina Murino,599000000.0,149500000.0,1,Casino Royale**,150000000.0,Caterina Murino,0.996666666667
Marielle Jaffe,97100000.0,8550000.0,1,Scream 4**,40000000.0,Marielle Jaffe,0.21375
Sonoya Mizuno,36900000.0,3450000.0,1,Ex Machina**,15000000.0,Sonoya Mizuno,0.23
Stephen Trask,3600000.0,-4200000.0,1,Hedwig and the Angry Inch**,6000000.0,Stephen Trask,-0.7
Josh Wiggins,44000000.0,2000000.0,1,Max**,20000000.0,Josh Wiggins,0.1
Alani Vasquez,48600000.0,16300000.0,1,You Got Served**,8000000.0,Alani Vasquez,2.0375
Samm Levine,66500000.0,18250000.0,1,Not Another Teen Movie**,15000000.0,Samm Levine,1.21666666667
Santino Fontana,1276000000.0,488000000.0,1,Frozen**,150000000.0,Santino Fontana,3.25333333333
Alex Etel,103100000.0,11550000.0,1,The Water Horse: Legend of the Deep**,40000000.0,Alex Etel,0.28875
Shia LaBeouf,4898100000.0,1088050000.0,15,Charlie's Angels: Full Throttle**Holes**Constantine**The Greatest Game Ever Played**Disturbia**Surf's Up**Transformers**Eagle Eye**Indiana Jones and the Kingdom of the Crystal Skull**Transformers: Revenge of the Fallen**Wall Street: Money Never Sleeps**Transformers: Dark of the Moon**Lawless**The Company You Keep**Fury**,1361000000.0,Shia LaBeouf,0.799448934607
Aidan McArdle,27400000.0,-17300000.0,1,Ella Enchanted**,31000000.0,Aidan McArdle,-0.558064516129
Sergio PerisMencheta,300200000.0,90100000.0,1,Resident Evil: Afterlife**,60000000.0,Sergio PerisMencheta,1.50166666667
Brooke Shields,36236710.0,-16881645.0,1,Furry Vengeance**,35000000.0,Brooke Shields,-0.482332714286
Julie Andrews,3427000000.0,1085500000.0,7,The Princess Diaries**The Princess Diaries 2: Royal Engagement**Shrek 2**Shrek the Third**Despicable Me**Shrek Forever After**Tooth Fairy**,628000000.0,Julie Andrews,1.72850318471
Jeffrey Tambor,2428462322.0,572231161.0,12,Dr. Seuss' How the Grinch Stole Christmas**My Boss' Daughter**Hellboy**The SpongeBob SquarePants Movie**Hellboy II: The Golden Army**Superhero Movie**The Hangover**The Hangover Part II**Muppets from Space**The Hangover Part III**The D Train**The Accountant**,642000000.0,Jeffrey Tambor,0.89132579595
Jeanette Miller,67900000.0,7950000.0,1,Legion**,26000000.0,Jeanette Miller,0.305769230769
Michael Jai White,60095852.0,10047926.0,1,Why Did I Get Married Too?**,20000000.0,Michael Jai White,0.5023963
Suzan Crowley,101800000.0,49900000.0,1,The Devil Inside**,1000000.0,Suzan Crowley,49.9
Heather Graham,988828852.0,246414426.0,8,From Hell**Say It Isn't So**Sidewalks of New York**The Guru**The Hangover**Judy Moody and the Not Bummer Summer**The Hangover Part III**Norm of the North**,248000000.0,Heather Graham,0.993606556452
Ethan Cohn,15600000.0,6800000.0,1,Cry Wolf**,1000000.0,Ethan Cohn,6.8
Rebecca De Mornay,123585819.0,-25207090.5,5,Identity**Raise Your Voice**Lords of Dogtown**Flipped**Apartment 1303 3D**,87000000.0,Rebecca De Mornay,-0.289736672414
Michelle Morgan,5300000.0,650000.0,1,Diary of the Dead**,2000000.0,Michelle Morgan,0.325
Bruce Reitherman,205800000.0,98900000.0,1,The Jungle Book**,4000000.0,Bruce Reitherman,24.725
AJ Michalka,262607106.0,79603553.0,2,Super 8**Grace Unplugged**,51700000.0,AJ Michalka,1.53972056093
Shannyn Sossamon,165834076.0,-3082962.0,6,40 Days and 40 Nights**The Rules of Attraction**The Order**Undiscovered**Wristcutters: A Love Story**One Missed Call**,86000000.0,Shannyn Sossamon,-0.0358483953488
Dean Norris,10100000.0,-2950000.0,1,Prom**,8000000.0,Dean Norris,-0.36875
Sanoe Lake,51843679.0,921839.5,1,Blue Crush**,25000000.0,Sanoe Lake,0.03687358
Wes Studi,266981069.0,32890534.5,4,Undisputed**Street Fighter**Road to Paloma**Planes: Fire & Rescue**,100600000.0,Wes Studi,0.326943682903
Tom Wheatley,62900000.0,-14550000.0,1,Piglet's Big Movie**,46000000.0,Tom Wheatley,-0.316304347826
Francis Huster,65400000.0,20200000.0,1,The Dinner Game**,12500000.0,Francis Huster,1.616
Pam Grier,123049116.0,-124475442.0,5,Bones**Ghosts of Mars**The Adventures of Pluto Nash**Just Wright**Larry Crowne**,186000000.0,Pam Grier,-0.669222806452
Giuseppe Andrews,30600000.0,13800000.0,1,Cabin Fever**,1500000.0,Giuseppe Andrews,9.2
Kasia Smutniak,52826594.0,-25586703.0,1,From Paris with Love**,52000000.0,Kasia Smutniak,-0.492051980769
Antwan Andre Big Boi Patton,21200000.0,-9400000.0,1,ATL**,20000000.0,Antwan Andre Big Boi Patton,-0.47
Cory Hardrict,117478595.0,21839297.5,2,Warm Bodies**Brotherly Love**,36900000.0,Cory Hardrict,0.591850880759
Keke Palmer,125604574.0,902287.0,5,Akeelah and the Bee**Madea's Family Reunion**The Longshots**Joyful Noise**Brotherly Love**,61900000.0,Keke Palmer,0.0145765266559
Adele Givens,37200000.0,-6400000.0,1,Beauty Shop**,25000000.0,Adele Givens,-0.256
Anna Friel,274575228.0,-83712386.0,4,An Everlasting Piece**Timeline**Land of the Lost**Limitless**,221000000.0,Anna Friel,-0.378789076923
Bresha Webb,9100000.0,3650000.0,1,Meet the Blacks**,900000.0,Bresha Webb,4.05555555556
Paul Hogan,279000000.0,104350000.0,2,Crocodile Dundee in Los Angeles**Crocodile Dundee II**,35150000.0,Paul Hogan,2.96870554765
Jude Ciccolella,163000000.0,16500000.0,1,World Trade Center**,65000000.0,Jude Ciccolella,0.253846153846
Taylor Kinney,234300000.0,67150000.0,2,The Other Woman**The Forest**,50000000.0,Taylor Kinney,1.343
Lauren McKinney,4500000.0,-750000.0,1,Paranoid Park**,3000000.0,Lauren McKinney,-0.25
Martin Scorsese,367300000.0,108650000.0,1,Shark Tale**,75000000.0,Martin Scorsese,1.44866666667
Suraj Sharma,648200000.0,179100000.0,2,Life of Pi**Million Dollar Arm**,145000000.0,Suraj Sharma,1.23517241379
Sammy Sheik,7013191.0,-16493404.5,1,An American Carol**,20000000.0,Sammy Sheik,-0.824670225
Madison Wolfe,357200000.0,131600000.0,2,Devil's Due**The Conjuring 2**,47000000.0,Madison Wolfe,2.8
Olivia Wilde,1077574802.0,-29512599.0,13,The Girl Next Door**Turistas**The Next Three Days**Tron: Legacy**The Change-Up**Cowboys & Aliens**In Time**People Like Us**The Words**Drinking Buddies**Her**The Incredible Burt Wonderstone**The Lazarus Effect**,568300000.0,Olivia Wilde,-0.0519313725145
Dwayne The Rock Johnson,146600000.0,51300000.0,1,The Game Plan**,22000000.0,Dwayne The Rock Johnson,2.33181818182
Woody Allen,116474577.0,-37762711.5,5,Small Time Crooks**The Curse of the Jade Scorpion**Hollywood Ending**Anything Else**Scoop**,96000000.0,Woody Allen,-0.393361578125
Shaquille ONeal,178300000.0,49150000.0,1,Scary Movie 4**,40000000.0,Shaquille ONeal,1.22875
Kate Bosworth,719710123.0,-9644938.5,9,Blue Crush**Wonderland**Beyond the Sea**Win a Date with Tad Hamilton!**Superman Returns**21**Straw Dogs**Homefront**Movie 43**,369500000.0,Kate Bosworth,-0.0261026752368
Derek Mears,317600000.0,89800000.0,2,Friday the 13th**Hansel & Gretel: Witch Hunters**,69000000.0,Derek Mears,1.30144927536
Hector Jimenez,86900000.0,23450000.0,1,Epic Movie**,20000000.0,Hector Jimenez,1.1725
Sherri Shephard,5713425.0,-4143287.5,1,Who's Your Caddy?**,7000000.0,Sherri Shephard,-0.591898214286
Jeremy Piven,605226591.0,-110386704.5,12,"The Crew**The Family Man**Old School**Chasing Liberty**Two for the Money**Keeping Up with the Steins**The Kingdom**Smokin' Aces**The Goods: Live Hard, Sell Hard**Spy Kids: All the Time in the World**Sin City: A Dame to Kill For**Entourage**",413000000.0,Jeremy Piven,-0.267280156174
Warren Christie,25500000.0,7750000.0,1,Apollo 18**,5000000.0,Warren Christie,1.55
Thomas Haden Church,1869690908.0,228845454.0,14,The Specials**3000 Miles to Graceland**Sideways**Charlotte's Web**Spider-Man 3**Aliens in the Attic**All About Steve**Imagine That**Easy A**We Bought a Zoo**Killer Joe**Heaven Is for Real**Max**Daddy's Home**,706000000.0,Thomas Haden Church,0.32414370255
Geraldine Hughes,155721132.0,53860566.0,1,Rocky Balboa**,24000000.0,Geraldine Hughes,2.24419025
Brianna Brown,1553837.0,26918.5,1,Night of the Living Dead 3D**,750000.0,Brianna Brown,0.0358913333333
Elijah Kelley,318600000.0,-3700000.0,3,Take the Lead**Hairspray**Red Tails**,163000000.0,Elijah Kelley,-0.0226993865031
Sam Wanamaker,15700000.0,-9150000.0,1,Superman IV: The Quest for Peace**,17000000.0,Sam Wanamaker,-0.538235294118
Danila Kozlovsky,29700000.0,-17150000.0,2,Vampire Academy**Hardcore Henry**,32000000.0,Danila Kozlovsky,-0.5359375
Dave Matthews,248589427.0,30294713.5,2,Because of Winn-Dixie**Just Go with It**,94000000.0,Dave Matthews,0.32228418617
Molly Shannon,1413958281.0,20779140.5,14,Dr. Seuss' How the Grinch Stole Christmas**Osmosis Jones**Wet Hot American Summer**Good Boy!**My Boss' Daughter**Little Man**Marie Antoinette**Scary Movie 4**Evan Almighty**Igor**Hotel Transylvania**Scary Movie 5**Life After Beth**Me and Earl and the Dying Girl**,686200000.0,Molly Shannon,0.0302814638589
Steve Carell,4458848953.0,1048424476.5,23,"Bruce Almighty**Anchorman: The Legend of Ron Burgundy**Sleepover**The 40-Year-Old Virgin**Bewitched**Little Miss Sunshine**Over the Hedge**Dan in Real Life**Evan Almighty**Get Smart**Horton Hears a Who!**Date Night**Despicable Me**Dinner for Schmucks**Crazy, Stupid, Love**Hope Springs**Seeking a Friend for the End of the World**Anchorman 2: The Legend Continues**Despicable Me 2**The Incredible Burt Wonderstone**The Way, Way Back**Alexander and the Terrible, Horrible, No Good, Very Bad Day**Foxcatcher**",1181000000.0,Steve Carell,0.887742994496
Mark Duplass,144093815.0,35996907.5,4,Darling Companion**Safety Not Guaranteed**Tammy**The Lazarus Effect**,36050000.0,Mark Duplass,0.998527253814
Gary Grubbs,31600000.0,-8200000.0,1,Double Take**,24000000.0,Gary Grubbs,-0.341666666667
Phil Vischer,38800000.0,-9600000.0,2,Jonah: A VeggieTales Movie**The Pirates Who Don't Do Anything: A VeggieTales Movie**,29000000.0,Phil Vischer,-0.331034482759
Damaine Radcliff,114200000.0,45100000.0,1,Step Up**,12000000.0,Damaine Radcliff,3.75833333333
Dax Shepard,424856421.0,-46371789.5,10,Without a Paddle**Zathura**Employee of the Month**Idiocracy**Let's Go to Prison**Baby Mama**When in Rome**Hit and Run**This Is Where I Leave You**The Judge**,258800000.0,Dax Shepard,-0.179180021252
Chris Cooper,1688994479.0,3497239.5,19,"Me, Myself & Irene**The Patriot**Adaptation.**The Bourne Identity**Seabiscuit**Capote**Jarhead**Syriana**Breach**The Kingdom**Married Life**Where the Wild Things Are**The Company Men**Remember Me**The Tempest**The Town**The Muppets**August: Osage County**Demolition**",841000000.0,Chris Cooper,0.00415842984542
Sara Paxton,189751705.0,-2224147.5,6,Sleepover**Aquamarine**Superhero Movie**The Last House on the Left**Shark Night**Cheap Thrills**,97100000.0,Sara Paxton,-0.0229057415036
Lena Dunham,30312.0,-54844.0,1,Happy Christmas**,70000.0,Lena Dunham,-0.783485714286
Jos Julin,1759252.0,-9120374.0,1,A Better Life**,10000000.0,Jos Julin,-0.9120374
Natalie Burn,125700000.0,22850000.0,1,Mechanic: Resurrection**,40000000.0,Natalie Burn,0.57125
Adam Trese,13100000.0,4550000.0,1,Silent House**,2000000.0,Adam Trese,2.275
Christopher Meloni,805195206.0,70797603.0,4,Wet Hot American Summer**42**Man of Steel**Sin City: A Dame to Kill For**,331800000.0,Christopher Meloni,0.213374330922
Jonathan Banks,39400000.0,-1450000.0,1,Crocodile Dundee in Los Angeles**,21150000.0,Jonathan Banks,-0.0685579196217
Melanie Lynskey,226400897.0,43130448.5,5,Shattered Glass**Away We Go**The Informant!**Up in the Air**Happy Christmas**,70070000.0,Melanie Lynskey,0.615533730555
Patricia Neal,1850000.0,-70000.0,1,The Day the Earth Stood Still**,995000.0,Patricia Neal,-0.070351758794
Cliff Robertson,821700000.0,270850000.0,1,Spider-Man**,140000000.0,Cliff Robertson,1.93464285714
Eric Roberts,283790131.0,26295065.5,4,Mercy Streets**DOA: Dead or Alive**The Expendables**Lovelace**,115600000.0,Eric Roberts,0.227465964533
Michael Reilly Burke,9400000.0,1700000.0,1,The Collector**,3000000.0,Michael Reilly Burke,0.566666666667
Peter Firth,61500000.0,-14250000.0,2,The Greatest Game Ever Played**Risen**,45000000.0,Peter Firth,-0.316666666667
Madeline Carroll,251957600.0,2978800.0,5,Swing Vote**Flipped**The Spy Next Door**Mr. Popper's Penguins**The Magic of Belle Isle**,123000000.0,Madeline Carroll,0.0242178861789
Jason Weaver,21200000.0,-9400000.0,1,ATL**,20000000.0,Jason Weaver,-0.47
